course_id,ualberta_feedback_user_id,feedback_system,feedback_rating,feedback_max_rating,feedback_ts
"99SZyjVxEeW6RApRXdjJPw",45ecb442038d5f7cfe8dee7a99d89a49a80a8c2d,"STAR",5,5,2016-04-27 10:21:35.13
"99SZyjVxEeW6RApRXdjJPw",a22847fbffca43fec383ddc9bd5372bd1085df16,"NPS_FIRST_WEEK",9,10,2016-05-20 07:07:16.721
"99SZyjVxEeW6RApRXdjJPw",b9dcca5a033b17a016881181802d898ec2ea5e7c,"NPS_END_OF_COURSE",10,10,2016-06-27 12:56:56.029
"99SZyjVxEeW6RApRXdjJPw",b9dcca5a033b17a016881181802d898ec2ea5e7c,"NPS_FIRST_WEEK",10,10,2016-05-25 14:06:54.879
"99SZyjVxEeW6RApRXdjJPw",38a349cdace59541d2f924563173d29ad09b4716,"NPS_END_OF_COURSE",10,10,2016-04-26 15:35:41.696
"99SZyjVxEeW6RApRXdjJPw",38a349cdace59541d2f924563173d29ad09b4716,"NPS_FIRST_WEEK",10,10,2016-03-28 08:12:23.391
"99SZyjVxEeW6RApRXdjJPw",87e8bfb2fefc649943a615395fd8e8522ae171d1,"NPS_FIRST_WEEK",10,10,2016-05-28 18:11:26.157
"99SZyjVxEeW6RApRXdjJPw",3204bb5c19ff06266e985d5614f1046b53f8d3e4,"NPS_END_OF_COURSE",6,10,2016-04-12 15:05:33.615
"99SZyjVxEeW6RApRXdjJPw",f034d844fbeec2fc2ba54f67232cea57daad75e4,"NPS_END_OF_COURSE",10,10,2016-04-04 17:28:31.821
"99SZyjVxEeW6RApRXdjJPw",19a0a3a046cb3643e72582a2fec64466508d89fe,"NPS_END_OF_COURSE",6,10,2016-04-27 12:26:28.701
"99SZyjVxEeW6RApRXdjJPw",19a0a3a046cb3643e72582a2fec64466508d89fe,"NPS_FIRST_WEEK",5,10,2016-03-30 12:23:16.268
"99SZyjVxEeW6RApRXdjJPw",f9aeabfcfa9c3e791ce12a8da2462c459d696e6d,"NPS_FIRST_WEEK",9,10,2016-04-03 21:18:05.197
"99SZyjVxEeW6RApRXdjJPw",ba7650b2c39f73279102c6097996deae1c907ecb,"NPS_END_OF_COURSE",8,10,2016-05-02 06:11:40.045
"99SZyjVxEeW6RApRXdjJPw",b4ee3b48a6b513915653ec5c1390e0b36e5ae176,"NPS_END_OF_COURSE",10,10,2016-07-05 19:00:47.057
"99SZyjVxEeW6RApRXdjJPw",b4ee3b48a6b513915653ec5c1390e0b36e5ae176,"NPS_FIRST_WEEK",10,10,2016-05-28 18:18:57.34
"99SZyjVxEeW6RApRXdjJPw",ea226e5a9063fbb63a24f99eabb4a5db92bd1863,"NPS_END_OF_COURSE",8,10,2016-04-29 13:25:11.281
"99SZyjVxEeW6RApRXdjJPw",758d4ae49c37d245bb9a2baa5db33838c468800d,"NPS_FIRST_WEEK",10,10,2016-03-30 19:54:32.147
"99SZyjVxEeW6RApRXdjJPw",b590a6b1a1b27d504363c13b64d5bf88257179e3,"NPS_END_OF_COURSE",10,10,2016-04-24 12:18:28.827
"99SZyjVxEeW6RApRXdjJPw",840091d53812a2b5a3e17ca5b7d68e14ea27d7dc,"NPS_END_OF_COURSE",9,10,2016-04-27 16:53:00.004
"99SZyjVxEeW6RApRXdjJPw",840091d53812a2b5a3e17ca5b7d68e14ea27d7dc,"STAR",5,5,2016-05-02 19:31:19.329
"99SZyjVxEeW6RApRXdjJPw",b588df890f811dd52a3e5211f6d041a3ac6a75ae,"NPS_FIRST_WEEK",10,10,2016-03-29 12:19:56.23
"99SZyjVxEeW6RApRXdjJPw",ec7b8154080666ec59f6bc0071c899f24ebfd3d2,"STAR",5,5,2016-05-30 03:16:52.885
"99SZyjVxEeW6RApRXdjJPw",a8a9c17a6c5fb4245ae46ec6f04bec7e5f4c4df4,"NPS_FIRST_WEEK",10,10,2016-04-04 08:58:51.379
"99SZyjVxEeW6RApRXdjJPw",72b6e2216a83de1d4728763819650652c79f3d2e,"STAR",5,5,2016-05-31 08:03:38.009
"99SZyjVxEeW6RApRXdjJPw",1e0b22dcf5c05c21e8947481308ec57eff220019,"NPS_END_OF_COURSE",10,10,2016-04-30 20:24:43.194
"99SZyjVxEeW6RApRXdjJPw",1e0b22dcf5c05c21e8947481308ec57eff220019,"NPS_FIRST_WEEK",10,10,2016-04-11 18:01:25.798
"99SZyjVxEeW6RApRXdjJPw",da20fa929bb80328587e510ef00e17cf49a9f7f1,"NPS_FIRST_WEEK",9,10,2016-03-29 05:37:33.523
"99SZyjVxEeW6RApRXdjJPw",aaec59e3ca7f26fb0ad8edbb66b3957cbb3bd3d6,"NPS_END_OF_COURSE",10,10,2016-04-30 07:06:33.563
"99SZyjVxEeW6RApRXdjJPw",6349ffafd8d2759a3b07c14a2b7a37c74bffaafe,"NPS_END_OF_COURSE",10,10,2016-05-02 14:51:29.156
"99SZyjVxEeW6RApRXdjJPw",6349ffafd8d2759a3b07c14a2b7a37c74bffaafe,"NPS_FIRST_WEEK",10,10,2016-04-03 20:57:11.979
"99SZyjVxEeW6RApRXdjJPw",e9bc69fa470448f963b034832f2bfb2714e68595,"NPS_END_OF_COURSE",10,10,2016-06-27 09:16:47.537
"99SZyjVxEeW6RApRXdjJPw",e9bc69fa470448f963b034832f2bfb2714e68595,"STAR",5,5,2016-06-27 09:16:32.441
"99SZyjVxEeW6RApRXdjJPw",03007697aba463c7f650e0455b54fb7207cc0f76,"NPS_FIRST_WEEK",10,10,2016-05-20 18:47:30.193
"99SZyjVxEeW6RApRXdjJPw",eadb518afde9fd3198031129a19e2f4a16483f10,"NPS_END_OF_COURSE",8,10,2016-05-04 06:59:04.24
"99SZyjVxEeW6RApRXdjJPw",eadb518afde9fd3198031129a19e2f4a16483f10,"NPS_FIRST_WEEK",8,10,2016-04-01 18:22:12.35
"99SZyjVxEeW6RApRXdjJPw",a83fa41ca40aa783fb2eb2aa3af1280d336d0934,"NPS_FIRST_WEEK",9,10,2016-05-29 13:32:15.921
"99SZyjVxEeW6RApRXdjJPw",a9c11e189bb7cda25494a89efff643c1ae8bfa04,"NPS_END_OF_COURSE",10,10,2016-04-21 07:13:33.237
"99SZyjVxEeW6RApRXdjJPw",a9c11e189bb7cda25494a89efff643c1ae8bfa04,"NPS_FIRST_WEEK",9,10,2016-04-01 06:01:54.618
"99SZyjVxEeW6RApRXdjJPw",a9c11e189bb7cda25494a89efff643c1ae8bfa04,"STAR",5,5,2016-04-21 07:18:31.136
"99SZyjVxEeW6RApRXdjJPw",dbdb0480efcc65511249fb56a300909469ba222f,"NPS_FIRST_WEEK",9,10,2016-04-02 11:58:15.454
"99SZyjVxEeW6RApRXdjJPw",2d81bc9d66f3a12b3ab51a6b9cbafb9b47ed47ef,"NPS_FIRST_WEEK",7,10,2016-03-30 00:43:14.267
"99SZyjVxEeW6RApRXdjJPw",edc78344a4fb9cb3e97efccadbf397c3775d1bca,"NPS_END_OF_COURSE",8,10,2016-04-28 22:41:08.932
"99SZyjVxEeW6RApRXdjJPw",edc78344a4fb9cb3e97efccadbf397c3775d1bca,"NPS_FIRST_WEEK",8,10,2016-03-28 22:14:43.757
"99SZyjVxEeW6RApRXdjJPw",97606576e086df0acdfbb320a135ee4ae44d335e,"NPS_END_OF_COURSE",9,10,2016-05-01 20:55:50.313
"99SZyjVxEeW6RApRXdjJPw",97606576e086df0acdfbb320a135ee4ae44d335e,"STAR",4,5,2016-06-18 13:54:36.803
"99SZyjVxEeW6RApRXdjJPw",776db21e37f1d05f041f96dbf358e918be160d7d,"NPS_END_OF_COURSE",10,10,2016-05-04 10:46:39.232
"99SZyjVxEeW6RApRXdjJPw",5606ac915fec22e4ec7c894632002b8e0faf44fb,"NPS_END_OF_COURSE",8,10,2016-05-04 07:06:35.487
"99SZyjVxEeW6RApRXdjJPw",c3dd4b75021a6b62a1c91adb80edd837042b8f16,"STAR",5,5,2016-04-11 00:19:10.224
"99SZyjVxEeW6RApRXdjJPw",98644c4d14f900e02ece716f98522876cc2ad550,"NPS_FIRST_WEEK",10,10,2016-03-30 03:54:22.326
"99SZyjVxEeW6RApRXdjJPw",6c0126028bbd2b944687a88fa9da5cd604315fa1,"NPS_FIRST_WEEK",9,10,2016-06-10 14:01:07.267
"99SZyjVxEeW6RApRXdjJPw",2d58f4c09705724ac751e787fc13fe6c2e8fd3be,"NPS_END_OF_COURSE",9,10,2016-04-23 11:43:53.204
"99SZyjVxEeW6RApRXdjJPw",646563d02ef700a6fde08cd87a7d2cdcd7a22b27,"STAR",5,5,2016-06-05 07:54:29.723
"99SZyjVxEeW6RApRXdjJPw",1c4b301e88360862acebbb508eda8543831a2a5f,"NPS_END_OF_COURSE",9,10,2016-04-26 15:29:00.875
"99SZyjVxEeW6RApRXdjJPw",1c4b301e88360862acebbb508eda8543831a2a5f,"NPS_FIRST_WEEK",10,10,2016-04-11 21:23:08.633
"99SZyjVxEeW6RApRXdjJPw",e1508c47997fdad846ea510d6c9e995240c5b255,"NPS_END_OF_COURSE",9,10,2016-05-02 08:19:38.924
"99SZyjVxEeW6RApRXdjJPw",e1508c47997fdad846ea510d6c9e995240c5b255,"NPS_FIRST_WEEK",8,10,2016-03-31 22:27:42.165
"99SZyjVxEeW6RApRXdjJPw",d99c3f94f19b0f9d75bc3ac9d58a7db18f3397e9,"NPS_END_OF_COURSE",10,10,2016-04-05 00:32:47.553
"99SZyjVxEeW6RApRXdjJPw",d99c3f94f19b0f9d75bc3ac9d58a7db18f3397e9,"NPS_FIRST_WEEK",10,10,2016-03-27 23:55:46.603
"99SZyjVxEeW6RApRXdjJPw",a8d2b6f94e01f2fc3b7afa2f5d3fedece58165e6,"NPS_FIRST_WEEK",10,10,2016-03-25 01:44:29.83
"99SZyjVxEeW6RApRXdjJPw",4b3841facdfab037a14df5522cd499ab7c7f5abd,"NPS_END_OF_COURSE",10,10,2016-04-24 11:45:13.624
"99SZyjVxEeW6RApRXdjJPw",4b3841facdfab037a14df5522cd499ab7c7f5abd,"NPS_FIRST_WEEK",10,10,2016-03-31 19:40:27.366
"99SZyjVxEeW6RApRXdjJPw",32f0701fb975925ae1d63ab0bc10795210aa5e41,"NPS_END_OF_COURSE",8,10,2016-06-13 23:17:54.486
"99SZyjVxEeW6RApRXdjJPw",32f0701fb975925ae1d63ab0bc10795210aa5e41,"NPS_FIRST_WEEK",9,10,2016-05-18 04:36:15.261
"99SZyjVxEeW6RApRXdjJPw",32f0701fb975925ae1d63ab0bc10795210aa5e41,"STAR",3,5,2016-06-12 15:54:35.607
"99SZyjVxEeW6RApRXdjJPw",fbc111caddf1706622794b95ebf290401cf4aff1,"NPS_FIRST_WEEK",9,10,2016-04-02 08:05:50.128
"99SZyjVxEeW6RApRXdjJPw",bc80e4f2c2b121c220f4cf84b3e855d9f18d6c8f,"NPS_FIRST_WEEK",4,10,2016-05-29 17:42:59.853
"99SZyjVxEeW6RApRXdjJPw",f282abb178a8d3fba8f5cfced66c842769c62bac,"STAR",4,5,2016-05-02 14:22:09.533
"99SZyjVxEeW6RApRXdjJPw",459fab50c89a20b04a426b6bef015c38991e4f83,"NPS_END_OF_COURSE",10,10,2016-04-28 15:02:43.339
"99SZyjVxEeW6RApRXdjJPw",459fab50c89a20b04a426b6bef015c38991e4f83,"STAR",5,5,2016-06-29 03:34:44.884
"99SZyjVxEeW6RApRXdjJPw",50b1834876f8176f4ef8cc74ebc3694dd44a7a6f,"NPS_END_OF_COURSE",10,10,2016-06-22 20:48:47.312
"99SZyjVxEeW6RApRXdjJPw",50b1834876f8176f4ef8cc74ebc3694dd44a7a6f,"NPS_FIRST_WEEK",10,10,2016-05-24 13:15:20.67
"99SZyjVxEeW6RApRXdjJPw",be24adfc8f50f90e700ed05fdea9661689b6f154,"STAR",5,5,2016-04-14 08:06:00.827
"99SZyjVxEeW6RApRXdjJPw",a95dfeab46e84ac9ba423cf85bf3e0118233ed59,"NPS_FIRST_WEEK",10,10,2016-06-08 03:04:53.976
"99SZyjVxEeW6RApRXdjJPw",fd4eda6c1686799e513caa1f66d50a3cd61310ed,"NPS_END_OF_COURSE",9,10,2016-06-26 16:44:04.321
"99SZyjVxEeW6RApRXdjJPw",fd4eda6c1686799e513caa1f66d50a3cd61310ed,"NPS_FIRST_WEEK",10,10,2016-05-20 17:52:08.205
"99SZyjVxEeW6RApRXdjJPw",510e78710af4f24bbabdf181547fc2f720d0fc7f,"NPS_END_OF_COURSE",10,10,2016-06-28 08:28:03.768
"99SZyjVxEeW6RApRXdjJPw",0c553001088b05b2838d1951a3af6221496b177e,"NPS_END_OF_COURSE",8,10,2016-06-09 01:06:43.972
"99SZyjVxEeW6RApRXdjJPw",ac5b5e6c78b3c285da54ec5f3412341a2e8f4132,"NPS_END_OF_COURSE",10,10,2016-04-04 01:25:27.588
"99SZyjVxEeW6RApRXdjJPw",ac5b5e6c78b3c285da54ec5f3412341a2e8f4132,"STAR",5,5,2016-03-29 00:33:02.661
"99SZyjVxEeW6RApRXdjJPw",9aae3efdc47ddc70ee45d39f02db1540f27762dc,"NPS_END_OF_COURSE",10,10,2016-06-28 12:51:23.823
"99SZyjVxEeW6RApRXdjJPw",2b1702f0668cb74010bd000dfe9dc68ff3fb2b4f,"NPS_FIRST_WEEK",9,10,2016-05-17 14:41:19.764
"99SZyjVxEeW6RApRXdjJPw",cfd5f83513d54c8f01f924c408efa40c04e0006e,"NPS_END_OF_COURSE",9,10,2016-04-23 14:30:25.512
"99SZyjVxEeW6RApRXdjJPw",cfd5f83513d54c8f01f924c408efa40c04e0006e,"NPS_FIRST_WEEK",9,10,2016-03-28 13:22:09.407
"99SZyjVxEeW6RApRXdjJPw",0f893a3b7d92fdb9902192c20b851a499a7f8a33,"NPS_END_OF_COURSE",9,10,2016-06-30 19:13:26.308
"99SZyjVxEeW6RApRXdjJPw",0f893a3b7d92fdb9902192c20b851a499a7f8a33,"NPS_FIRST_WEEK",9,10,2016-05-29 05:52:55.266
"99SZyjVxEeW6RApRXdjJPw",845b21bbfd7dd2b62c65489a4d1bc94ee673666c,"NPS_FIRST_WEEK",10,10,2016-05-20 01:41:43.199
"99SZyjVxEeW6RApRXdjJPw",11eac179906835f3ade77c48a69d081ade496785,"NPS_END_OF_COURSE",10,10,2016-06-24 04:33:59.675
"99SZyjVxEeW6RApRXdjJPw",11eac179906835f3ade77c48a69d081ade496785,"NPS_FIRST_WEEK",10,10,2016-05-20 04:30:10.353
